model,model_id,game_pk,game_date,away_team,home_team,venue,quantity,point_estimate,ci_90_low,ci_90_high,ci_width,actual,hit_90,abs_dev,norm_abs_dev,expected_abs_dev,norm_expected_abs_dev
claude,claude-sonnet-4-6,823044,2026-06-17,San Diego Padres,St. Louis Cardinals,Busch Stadium,attendance,38500.0,28000.0,46000.0,18000.0,29859.0,1.0,8641.0,0.2893934827020329,4365.325864574947,0.14619799271827413
claude,claude-sonnet-4-6,823045,2026-06-16,San Diego Padres,St. Louis Cardinals,Busch Stadium,total_runs,8.5,3.0,17.0,14.0,5.0,1.0,3.5,0.7,3.395253450224959,0.6790506900449917
claude,claude-sonnet-4-6,823045,2026-06-16,San Diego Padres,St. Louis Cardinals,Busch Stadium,total_strikeouts,17.0,9.0,27.0,18.0,11.0,1.0,6.0,0.5454545454545454,4.365325864574947,0.3968478058704497
claude,claude-sonnet-4-6,823045,2026-06-16,San Diego Padres,St. Louis Cardinals,Busch Stadium,total_home_runs,2.0,0.0,6.0,6.0,0.0,1.0,2.0,1999999999.9999998,1.4551086215249824,1455108621.5249825
claude,claude-sonnet-4-6,823045,2026-06-16,San Diego Padres,St. Louis Cardinals,Busch Stadium,duration_min,195.0,150.0,255.0,105.0,163.0,1.0,32.0,0.19631901840490798,25.464400876687193,0.15622331826188463
claude,claude-sonnet-4-6,823045,2026-06-16,San Diego Padres,St. Louis Cardinals,Busch Stadium,attendance,38000.0,28000.0,46000.0,18000.0,29604.0,1.0,8396.0,0.28361032292933386,4365.325864574947,0.14745729849260059
claude,claude-sonnet-4-6,823046,2026-06-15,San Diego Padres,St. Louis Cardinals,Busch Stadium,total_runs,8.5,3.0,17.0,14.0,3.0,1.0,5.5,1.8333333333333333,3.395253450224959,1.1317511500749864
claude,claude-sonnet-4-6,823046,2026-06-15,San Diego Padres,St. Louis Cardinals,Busch Stadium,total_strikeouts,17.0,9.0,27.0,18.0,13.0,1.0,4.0,0.3076923076923077,4.365325864574947,0.33579429727499593
claude,claude-sonnet-4-6,823046,2026-06-15,San Diego Padres,St. Louis Cardinals,Busch Stadium,total_home_runs,2.0,0.0,5.0,5.0,0.0,1.0,2.0,1999999999.9999998,1.2125905179374854,1212590517.9374852
claude,claude-sonnet-4-6,823046,2026-06-15,San Diego Padres,St. Louis Cardinals,Busch Stadium,duration_min,185.0,145.0,240.0,95.0,128.0,0.0,57.0,0.4453125,23.039219840812223,0.1799939050063455
claude,claude-sonnet-4-6,823046,2026-06-15,San Diego Padres,St. Louis Cardinals,Busch Stadium,attendance,38500.0,28000.0,46000.0,18000.0,26973.0,0.0,11527.0,0.42735327920513105,4365.325864574947,0.16184057630129936
claude,claude-sonnet-4-6,823047,2026-06-07,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,total_runs,8.5,3.0,17.0,14.0,8.0,1.0,0.5,0.0625,3.395253450224959,0.42440668127811987
claude,claude-sonnet-4-6,823047,2026-06-07,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,total_strikeouts,17.0,9.0,26.0,17.0,16.0,1.0,1.0,0.0625,4.122807760987451,0.25767548506171567
claude,claude-sonnet-4-6,823047,2026-06-07,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,total_home_runs,2.0,0.0,5.0,5.0,4.0,1.0,2.0,0.5,1.2125905179374854,0.30314762948437135
claude,claude-sonnet-4-6,823047,2026-06-07,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,duration_min,195.0,155.0,240.0,85.0,161.0,1.0,34.0,0.2111801242236025,20.614038804937252,0.12803750810520032
claude,claude-sonnet-4-6,823047,2026-06-07,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,attendance,36000.0,22000.0,46000.0,24000.0,31335.0,1.0,4665.0,0.1488750598372427,5820.43448609993,0.1857486671804669
claude,claude-sonnet-4-6,823048,2026-06-06,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,total_runs,9.0,3.0,17.0,14.0,11.0,1.0,2.0,0.18181818181818182,3.395253450224959,0.30865940456590535
claude,claude-sonnet-4-6,823048,2026-06-06,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,total_strikeouts,16.0,8.0,25.0,17.0,13.0,1.0,3.0,0.23076923076923078,4.122807760987451,0.3171390585374962
claude,claude-sonnet-4-6,823048,2026-06-06,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,total_home_runs,2.0,0.0,5.0,5.0,3.0,1.0,1.0,0.3333333333333333,1.2125905179374854,0.4041968393124951
claude,claude-sonnet-4-6,823048,2026-06-06,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,duration_min,185.0,145.0,235.0,90.0,173.0,1.0,12.0,0.06936416184971098,21.826629322874737,0.1261654874154609
claude,claude-sonnet-4-6,823048,2026-06-06,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,attendance,36000.0,28000.0,45000.0,17000.0,26904.0,0.0,9096.0,0.33809099018733274,4122.807760987451,0.15324144220143662
claude,claude-sonnet-4-6,823049,2026-06-05,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,total_runs,9.0,3.0,17.0,14.0,13.0,1.0,4.0,0.3076923076923077,3.395253450224959,0.26117334232499684
claude,claude-sonnet-4-6,823049,2026-06-05,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,total_strikeouts,17.0,9.0,27.0,18.0,17.0,1.0,0.0,0.0,4.365325864574947,0.2567838743867616
claude,claude-sonnet-4-6,823049,2026-06-05,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,total_home_runs,2.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,1.4551086215249824,1.4551086215249824
claude,claude-sonnet-4-6,823049,2026-06-05,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,duration_min,185.0,150.0,230.0,80.0,188.0,1.0,3.0,0.015957446808510637,19.401448286999766,0.1031991930159562
claude,claude-sonnet-4-6,823049,2026-06-05,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,attendance,36000.0,24000.0,46000.0,22000.0,30058.0,1.0,5942.0,0.1976844766784217,5335.398278924936,0.1775034359879212
claude,claude-sonnet-4-6,823125,2026-06-18,Baltimore Orioles,Seattle Mariners,T-Mobile Park,total_runs,8.0,3.0,15.0,12.0,3.0,1.0,5.0,1.6666666666666667,2.910217243049965,0.9700724143499883
claude,claude-sonnet-4-6,823125,2026-06-18,Baltimore Orioles,Seattle Mariners,T-Mobile Park,total_strikeouts,17.0,10.0,26.0,16.0,21.0,1.0,4.0,0.19047619047619047,3.880289657399953,0.18477569797142634
claude,claude-sonnet-4-6,823125,2026-06-18,Baltimore Orioles,Seattle Mariners,T-Mobile Park,total_home_runs,2.0,0.0,5.0,5.0,0.0,1.0,2.0,1999999999.9999998,1.2125905179374854,1212590517.9374852
claude,claude-sonnet-4-6,823125,2026-06-18,Baltimore Orioles,Seattle Mariners,T-Mobile Park,duration_min,185.0,150.0,230.0,80.0,135.0,0.0,50.0,0.37037037037037035,19.401448286999766,0.14371443175555382
claude,claude-sonnet-4-6,823125,2026-06-18,Baltimore Orioles,Seattle Mariners,T-Mobile Park,attendance,32000.0,22000.0,42000.0,20000.0,43053.0,0.0,11053.0,0.2567300768819827,4850.362071749942,0.11266025763012895
claude,claude-sonnet-4-6,823127,2026-06-17,Baltimore Orioles,Seattle Mariners,T-Mobile Park,total_runs,8.0,3.0,15.0,12.0,8.0,1.0,0.0,0.0,2.910217243049965,0.3637771553812456
claude,claude-sonnet-4-6,823127,2026-06-17,Baltimore Orioles,Seattle Mariners,T-Mobile Park,total_strikeouts,17.0,10.0,26.0,16.0,23.0,1.0,6.0,0.2608695652173913,3.880289657399953,0.16870824597391101
claude,claude-sonnet-4-6,823127,2026-06-17,Baltimore Orioles,Seattle Mariners,T-Mobile Park,total_home_runs,2.0,0.0,5.0,5.0,4.0,1.0,2.0,0.5,1.2125905179374854,0.30314762948437135
claude,claude-sonnet-4-6,823127,2026-06-17,Baltimore Orioles,Seattle Mariners,T-Mobile Park,duration_min,185.0,150.0,230.0,80.0,149.0,0.0,36.0,0.24161073825503357,19.401448286999766,0.13021106232885749
claude,claude-sonnet-4-6,823127,2026-06-17,Baltimore Orioles,Seattle Mariners,T-Mobile Park,attendance,32000.0,22000.0,42000.0,20000.0,28068.0,1.0,3932.0,0.1400883568476557,4850.362071749942,0.17280754139054944
claude,claude-sonnet-4-6,823128,2026-06-16,Baltimore Orioles,Seattle Mariners,T-Mobile Park,total_runs,8.0,3.0,15.0,12.0,4.0,1.0,4.0,1.0,2.910217243049965,0.7275543107624912
claude,claude-sonnet-4-6,823128,2026-06-16,Baltimore Orioles,Seattle Mariners,T-Mobile Park,total_strikeouts,16.0,9.0,24.0,15.0,14.0,1.0,2.0,0.14285714285714285,3.6377715538124566,0.25984082527231833
claude,claude-sonnet-4-6,823128,2026-06-16,Baltimore Orioles,Seattle Mariners,T-Mobile Park,total_home_runs,2.0,0.0,5.0,5.0,0.0,1.0,2.0,1999999999.9999998,1.2125905179374854,1212590517.9374852
claude,claude-sonnet-4-6,823128,2026-06-16,Baltimore Orioles,Seattle Mariners,T-Mobile Park,duration_min,185.0,150.0,230.0,80.0,138.0,0.0,47.0,0.34057971014492755,19.401448286999766,0.14059020497825916
claude,claude-sonnet-4-6,823128,2026-06-16,Baltimore Orioles,Seattle Mariners,T-Mobile Park,attendance,32000.0,22000.0,43000.0,21000.0,27396.0,1.0,4604.0,0.1680537304716017,5092.880175337438,0.1858986777389925
claude,claude-sonnet-4-6,823211,2026-06-12,Chicago Cubs,San Francisco Giants,Oracle Park,total_runs,8.5,3.0,17.0,14.0,6.0,1.0,2.5,0.4166666666666667,3.395253450224959,0.5658755750374932
claude,claude-sonnet-4-6,823211,2026-06-12,Chicago Cubs,San Francisco Giants,Oracle Park,total_strikeouts,16.0,8.0,26.0,18.0,14.0,1.0,2.0,0.14285714285714285,4.365325864574947,0.31180899032678194
claude,claude-sonnet-4-6,823211,2026-06-12,Chicago Cubs,San Francisco Giants,Oracle Park,total_home_runs,1.5,0.0,5.0,5.0,2.0,1.0,0.5,0.25,1.2125905179374854,0.6062952589687427
claude,claude-sonnet-4-6,823211,2026-06-12,Chicago Cubs,San Francisco Giants,Oracle Park,duration_min,185.0,150.0,230.0,80.0,151.0,1.0,34.0,0.2251655629139073,19.401448286999766,0.12848641249668719
claude,claude-sonnet-4-6,823211,2026-06-12,Chicago Cubs,San Francisco Giants,Oracle Park,attendance,38500.0,28000.0,42000.0,14000.0,38115.0,1.0,385.0,0.010101010101010102,3395.2534502249587,0.08907919323691352
claude,claude-sonnet-4-6,823212,2026-06-14,Chicago Cubs,San Francisco Giants,Oracle Park,total_runs,8.0,3.0,15.0,12.0,6.0,1.0,2.0,0.3333333333333333,2.910217243049965,0.4850362071749941
claude,claude-sonnet-4-6,823212,2026-06-14,Chicago Cubs,San Francisco Giants,Oracle Park,total_strikeouts,17.0,10.0,26.0,16.0,11.0,1.0,6.0,0.5454545454545454,3.880289657399953,0.35275360521817756
claude,claude-sonnet-4-6,823212,2026-06-14,Chicago Cubs,San Francisco Giants,Oracle Park,total_home_runs,2.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.2125905179374854,1.2125905179374854
claude,claude-sonnet-4-6,823212,2026-06-14,Chicago Cubs,San Francisco Giants,Oracle Park,duration_min,195.0,155.0,240.0,85.0,160.0,1.0,35.0,0.21875,20.614038804937252,0.12883774253085784
claude,claude-sonnet-4-6,823212,2026-06-14,Chicago Cubs,San Francisco Giants,Oracle Park,attendance,36000.0,28000.0,42000.0,14000.0,40093.0,1.0,4093.0,0.10208764622253261,3395.2534502249587,0.08468444492118221
claude,claude-sonnet-4-6,823213,2026-06-13,Chicago Cubs,San Francisco Giants,Oracle Park,total_runs,8.0,3.0,15.0,12.0,7.0,1.0,1.0,0.14285714285714285,2.910217243049965,0.4157453204357093
claude,claude-sonnet-4-6,823213,2026-06-13,Chicago Cubs,San Francisco Giants,Oracle Park,total_strikeouts,17.0,10.0,26.0,16.0,19.0,1.0,2.0,0.10526315789473684,3.880289657399953,0.2042257714421028
claude,claude-sonnet-4-6,823213,2026-06-13,Chicago Cubs,San Francisco Giants,Oracle Park,total_home_runs,2.0,0.0,5.0,5.0,3.0,1.0,1.0,0.3333333333333333,1.2125905179374854,0.4041968393124951
claude,claude-sonnet-4-6,823213,2026-06-13,Chicago Cubs,San Francisco Giants,Oracle Park,duration_min,185.0,150.0,230.0,80.0,183.0,1.0,2.0,0.01092896174863388,19.401448286999766,0.10601884309835938
claude,claude-sonnet-4-6,823213,2026-06-13,Chicago Cubs,San Francisco Giants,Oracle Park,attendance,36000.0,28000.0,42000.0,14000.0,35142.0,1.0,858.0,0.02441522963974731,3395.2534502249587,0.09661525952492626
claude,claude-sonnet-4-6,823214,2026-06-09,Washington Nationals,San Francisco Giants,Oracle Park,total_runs,8.0,3.0,15.0,12.0,9.0,1.0,1.0,0.1111111111111111,2.910217243049965,0.3233574714499961
claude,claude-sonnet-4-6,823214,2026-06-09,Washington Nationals,San Francisco Giants,Oracle Park,total_strikeouts,17.0,10.0,26.0,16.0,17.0,1.0,0.0,0.0,3.880289657399953,0.22825233278823254
claude,claude-sonnet-4-6,823214,2026-06-09,Washington Nationals,San Francisco Giants,Oracle Park,total_home_runs,2.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.2125905179374854,0.6062952589687427
claude,claude-sonnet-4-6,823214,2026-06-09,Washington Nationals,San Francisco Giants,Oracle Park,duration_min,185.0,145.0,235.0,90.0,197.0,1.0,12.0,0.06091370558375635,21.826629322874737,0.1107950727049479
claude,claude-sonnet-4-6,823214,2026-06-09,Washington Nationals,San Francisco Giants,Oracle Park,attendance,32000.0,22000.0,41000.0,19000.0,35493.0,1.0,3493.0,0.09841377172963683,4607.843968162444,0.12982402074106003
claude,claude-sonnet-4-6,823215,2026-06-10,Washington Nationals,San Francisco Giants,Oracle Park,total_runs,8.5,3.0,17.0,14.0,21.0,0.0,12.5,0.5952380952380952,3.395253450224959,0.16167873572499805
claude,claude-sonnet-4-6,823215,2026-06-10,Washington Nationals,San Francisco Giants,Oracle Park,total_strikeouts,17.0,9.0,27.0,18.0,13.0,1.0,4.0,0.3076923076923077,4.365325864574947,0.33579429727499593
claude,claude-sonnet-4-6,823215,2026-06-10,Washington Nationals,San Francisco Giants,Oracle Park,total_home_runs,2.0,0.0,5.0,5.0,6.0,0.0,4.0,0.6666666666666666,1.2125905179374854,0.20209841965624756
claude,claude-sonnet-4-6,823215,2026-06-10,Washington Nationals,San Francisco Giants,Oracle Park,duration_min,185.0,145.0,235.0,90.0,182.0,1.0,3.0,0.016483516483516484,21.826629322874737,0.11992653474106998
claude,claude-sonnet-4-6,823215,2026-06-10,Washington Nationals,San Francisco Giants,Oracle Park,attendance,32000.0,22000.0,41000.0,19000.0,32459.0,1.0,459.0,0.014140916232785976,4607.843968162444,0.14195890101859096
claude,claude-sonnet-4-6,823218,2026-06-08,Washington Nationals,San Francisco Giants,Oracle Park,total_runs,8.0,3.0,15.0,12.0,7.0,1.0,1.0,0.14285714285714285,2.910217243049965,0.4157453204357093
claude,claude-sonnet-4-6,823218,2026-06-08,Washington Nationals,San Francisco Giants,Oracle Park,total_strikeouts,16.0,9.0,24.0,15.0,15.0,1.0,1.0,0.06666666666666667,3.6377715538124566,0.24251810358749712
claude,claude-sonnet-4-6,823218,2026-06-08,Washington Nationals,San Francisco Giants,Oracle Park,total_home_runs,2.0,0.0,5.0,5.0,0.0,1.0,2.0,1999999999.9999998,1.2125905179374854,1212590517.9374852
claude,claude-sonnet-4-6,823218,2026-06-08,Washington Nationals,San Francisco Giants,Oracle Park,duration_min,185.0,150.0,230.0,80.0,151.0,1.0,34.0,0.2251655629139073,19.401448286999766,0.12848641249668719
claude,claude-sonnet-4-6,823218,2026-06-08,Washington Nationals,San Francisco Giants,Oracle Park,attendance,31000.0,20000.0,41000.0,21000.0,35432.0,1.0,4432.0,0.1250846692255588,5092.880175337438,0.14373674010322415
claude,claude-sonnet-4-6,823287,2026-06-10,Cincinnati Reds,San Diego Padres,Petco Park,total_runs,8.0,3.0,15.0,12.0,9.0,1.0,1.0,0.1111111111111111,2.910217243049965,0.3233574714499961
claude,claude-sonnet-4-6,823287,2026-06-10,Cincinnati Reds,San Diego Padres,Petco Park,total_strikeouts,17.0,10.0,26.0,16.0,11.0,1.0,6.0,0.5454545454545454,3.880289657399953,0.35275360521817756
claude,claude-sonnet-4-6,823287,2026-06-10,Cincinnati Reds,San Diego Padres,Petco Park,total_home_runs,2.0,0.0,5.0,5.0,4.0,1.0,2.0,0.5,1.2125905179374854,0.30314762948437135
claude,claude-sonnet-4-6,823287,2026-06-10,Cincinnati Reds,San Diego Padres,Petco Park,duration_min,185.0,150.0,230.0,80.0,157.0,1.0,28.0,0.17834394904458598,19.401448286999766,0.12357610373885201
claude,claude-sonnet-4-6,823287,2026-06-10,Cincinnati Reds,San Diego Padres,Petco Park,attendance,38000.0,28000.0,46000.0,18000.0,37393.0,1.0,607.0,0.0162329847832482,4365.325864574947,0.11674179297127664
claude,claude-sonnet-4-6,823289,2026-06-08,Cincinnati Reds,San Diego Padres,Petco Park,total_runs,8.0,3.0,15.0,12.0,8.0,1.0,0.0,0.0,2.910217243049965,0.3637771553812456
claude,claude-sonnet-4-6,823289,2026-06-08,Cincinnati Reds,San Diego Padres,Petco Park,total_strikeouts,17.0,10.0,26.0,16.0,17.0,1.0,0.0,0.0,3.880289657399953,0.22825233278823254
claude,claude-sonnet-4-6,823289,2026-06-08,Cincinnati Reds,San Diego Padres,Petco Park,total_home_runs,2.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.2125905179374854,1.2125905179374854
claude,claude-sonnet-4-6,823289,2026-06-08,Cincinnati Reds,San Diego Padres,Petco Park,duration_min,195.0,155.0,240.0,85.0,168.0,1.0,27.0,0.16071428571428573,20.614038804937252,0.1227026119341503
claude,claude-sonnet-4-6,823289,2026-06-08,Cincinnati Reds,San Diego Padres,Petco Park,attendance,38500.0,28000.0,46000.0,18000.0,37223.0,1.0,1277.0,0.03430674582919163,4365.325864574947,0.11727496076551991
claude,claude-sonnet-4-6,823290,2026-06-09,Cincinnati Reds,San Diego Padres,Petco Park,total_runs,8.0,3.0,15.0,12.0,8.0,1.0,0.0,0.0,2.910217243049965,0.3637771553812456
claude,claude-sonnet-4-6,823290,2026-06-09,Cincinnati Reds,San Diego Padres,Petco Park,total_strikeouts,17.0,10.0,26.0,16.0,29.0,0.0,12.0,0.41379310344827586,3.880289657399953,0.13380309163448115
claude,claude-sonnet-4-6,823290,2026-06-09,Cincinnati Reds,San Diego Padres,Petco Park,total_home_runs,2.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.2125905179374854,1.2125905179374854
claude,claude-sonnet-4-6,823290,2026-06-09,Cincinnati Reds,San Diego Padres,Petco Park,duration_min,185.0,150.0,230.0,80.0,228.0,1.0,43.0,0.18859649122807018,19.401448286999766,0.0850940714342095
claude,claude-sonnet-4-6,823290,2026-06-09,Cincinnati Reds,San Diego Padres,Petco Park,attendance,38000.0,28000.0,46000.0,18000.0,40469.0,1.0,2469.0,0.0610096617163755,4365.325864574947,0.10786838974461804
claude,claude-sonnet-4-6,823291,2026-06-07,New York Mets,San Diego Padres,Petco Park,total_runs,8.0,3.0,15.0,12.0,10.0,1.0,2.0,0.2,2.910217243049965,0.2910217243049965
claude,claude-sonnet-4-6,823291,2026-06-07,New York Mets,San Diego Padres,Petco Park,total_strikeouts,17.0,10.0,26.0,16.0,14.0,1.0,3.0,0.21428571428571427,3.880289657399953,0.2771635469571395
claude,claude-sonnet-4-6,823291,2026-06-07,New York Mets,San Diego Padres,Petco Park,total_home_runs,2.0,0.0,5.0,5.0,4.0,1.0,2.0,0.5,1.2125905179374854,0.30314762948437135
claude,claude-sonnet-4-6,823291,2026-06-07,New York Mets,San Diego Padres,Petco Park,duration_min,195.0,155.0,245.0,90.0,176.0,1.0,19.0,0.10795454545454546,21.826629322874737,0.12401493933451556
claude,claude-sonnet-4-6,823291,2026-06-07,New York Mets,San Diego Padres,Petco Park,attendance,38500.0,28000.0,44000.0,16000.0,41159.0,1.0,2659.0,0.06460312446852451,3880.2896573999533,0.09427560575815626
claude,claude-sonnet-4-6,823292,2026-06-06,New York Mets,San Diego Padres,Petco Park,total_runs,8.0,3.0,15.0,12.0,5.0,1.0,3.0,0.6,2.910217243049965,0.582043448609993
claude,claude-sonnet-4-6,823292,2026-06-06,New York Mets,San Diego Padres,Petco Park,total_strikeouts,17.0,10.0,26.0,16.0,16.0,1.0,1.0,0.0625,3.880289657399953,0.24251810358749706
claude,claude-sonnet-4-6,823292,2026-06-06,New York Mets,San Diego Padres,Petco Park,total_home_runs,2.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.2125905179374854,0.6062952589687427
claude,claude-sonnet-4-6,823292,2026-06-06,New York Mets,San Diego Padres,Petco Park,duration_min,185.0,150.0,230.0,80.0,142.0,0.0,43.0,0.3028169014084507,19.401448286999766,0.13662991751408285
claude,claude-sonnet-4-6,823292,2026-06-06,New York Mets,San Diego Padres,Petco Park,attendance,38000.0,28000.0,44000.0,16000.0,40770.0,1.0,2770.0,0.0679421142997302,3880.2896573999533,0.09517512036791644
claude,claude-sonnet-4-6,823293,2026-06-05,New York Mets,San Diego Padres,Petco Park,total_runs,8.0,3.0,15.0,12.0,5.0,1.0,3.0,0.6,2.910217243049965,0.582043448609993
claude,claude-sonnet-4-6,823293,2026-06-05,New York Mets,San Diego Padres,Petco Park,total_strikeouts,17.0,10.0,26.0,16.0,13.0,1.0,4.0,0.3076923076923077,3.880289657399953,0.2984838197999964
claude,claude-sonnet-4-6,823293,2026-06-05,New York Mets,San Diego Padres,Petco Park,total_home_runs,2.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.2125905179374854,0.6062952589687427
claude,claude-sonnet-4-6,823293,2026-06-05,New York Mets,San Diego Padres,Petco Park,duration_min,195.0,155.0,240.0,85.0,146.0,0.0,49.0,0.3356164383561644,20.614038804937252,0.14119204660915927
claude,claude-sonnet-4-6,823293,2026-06-05,New York Mets,San Diego Padres,Petco Park,attendance,38500.0,28000.0,44000.0,16000.0,42159.0,1.0,3659.0,0.08679048364524775,3880.2896573999533,0.09203941406105347
claude,claude-sonnet-4-6,823368,2026-06-14,Miami Marlins,Pittsburgh Pirates,PNC Park,total_runs,8.0,3.0,15.0,12.0,6.0,1.0,2.0,0.3333333333333333,2.910217243049965,0.4850362071749941
claude,claude-sonnet-4-6,823368,2026-06-14,Miami Marlins,Pittsburgh Pirates,PNC Park,total_strikeouts,16.0,9.0,24.0,15.0,24.0,1.0,8.0,0.3333333333333333,3.6377715538124566,0.1515738147421857
claude,claude-sonnet-4-6,823368,2026-06-14,Miami Marlins,Pittsburgh Pirates,PNC Park,total_home_runs,1.0,0.0,4.0,4.0,3.0,1.0,2.0,0.6666666666666666,0.9700724143499883,0.3233574714499961
claude,claude-sonnet-4-6,823368,2026-06-14,Miami Marlins,Pittsburgh Pirates,PNC Park,duration_min,185.0,150.0,230.0,80.0,176.0,1.0,9.0,0.05113636363636364,19.401448286999766,0.1102355016306805
claude,claude-sonnet-4-6,823368,2026-06-14,Miami Marlins,Pittsburgh Pirates,PNC Park,attendance,14500.0,8000.0,24000.0,16000.0,18127.0,1.0,3627.0,0.20008826612235892,3880.2896573999533,0.21406132605505343
