model,ticker,pred_date,run,current_price,window_days,target_date,actual_date,actual_price,point_estimate,ci_50_low,ci_50_high,ci_80_low,ci_80_high,ci_90_low,ci_90_high,hit_50,hit_80,hit_90,brier_score
claude,ABBV,2026-02-27,5,232.0800018310547,6,2026-03-05,2026-03-05,232.3500061035156,232.5,228.75,236.25,225.5,239.5,223.0,242.0,1.0,1.0,1.0,4.167367475944007e-07
claude,ABBV,2026-03-02,1,234.25999450683597,22,2026-03-24,2026-03-24,205.1999969482422,236.5,228.0,245.0,220.0,253.0,215.0,258.0,0.0,0.0,0.0,0.023266660876190247
claude,ABBV,2026-03-02,2,234.25999450683597,22,2026-03-24,2026-03-24,205.1999969482422,236.5,230.25,242.75,225.8,247.2,222.15,250.85,0.0,0.0,0.0,0.023266660876190247
claude,ABBV,2026-03-02,3,234.25999450683597,22,2026-03-24,2026-03-24,205.1999969482422,235.5,228.0,243.0,222.0,249.0,218.0,253.0,0.0,0.0,0.0,0.021803722423718634
claude,ABBV,2026-03-02,4,234.25999450683597,22,2026-03-24,2026-03-24,205.1999969482422,236.5,230.75,242.25,225.5,247.5,221.0,252.0,0.0,0.0,0.0,0.023266660876190247
claude,ABBV,2026-03-02,5,234.25999450683597,22,2026-03-24,2026-03-24,205.1999969482422,235.5,228.0,243.0,222.0,249.0,218.0,253.0,0.0,0.0,0.0,0.021803722423718634
claude,ABT,2026-02-18,1,113.29000091552734,1,2026-02-19,2026-02-19,112.19000244140624,113.29,112.16,114.42,111.03,115.55,110.18,116.4,1.0,1.0,1.0,9.613358263319626e-05
claude,ABT,2026-02-18,2,113.29000091552734,1,2026-02-19,2026-02-19,112.19000244140624,113.29,112.15,114.43,111.29,115.29,110.64,115.94,1.0,1.0,1.0,9.613358263319626e-05
claude,ABT,2026-02-18,3,113.29000091552734,1,2026-02-19,2026-02-19,112.19000244140624,113.29,112.15,114.43,111.01,115.57,110.19,116.39,1.0,1.0,1.0,9.613358263319626e-05
claude,ABT,2026-02-18,4,113.29000091552734,1,2026-02-19,2026-02-19,112.19000244140624,113.29,112.16,114.42,111.03,115.55,110.19,116.39,1.0,1.0,1.0,9.613358263319626e-05
claude,ABT,2026-02-18,5,113.29000091552734,1,2026-02-19,2026-02-19,112.19000244140624,113.29,112.42,114.16,111.89,114.69,111.55,115.03,0.0,1.0,1.0,9.613358263319626e-05
claude,ABT,2026-02-19,1,112.19000244140624,1,2026-02-20,2026-02-20,112.20999908447266,112.19,111.5,112.88,110.95,113.43,110.52,113.86,1.0,1.0,1.0,3.176560358858824e-08
claude,ABT,2026-02-19,2,112.19000244140624,1,2026-02-20,2026-02-20,112.20999908447266,112.19,111.45,112.93,110.89,113.49,110.45,113.93,1.0,1.0,1.0,3.176560358858824e-08
claude,ABT,2026-02-19,3,112.19000244140624,1,2026-02-20,2026-02-20,112.20999908447266,112.19,111.45,112.93,110.89,113.49,110.55,113.83,1.0,1.0,1.0,3.176560358858824e-08
claude,ABT,2026-02-19,4,112.19000244140624,1,2026-02-20,2026-02-20,112.20999908447266,112.19,111.5,112.88,110.95,113.43,110.55,113.83,1.0,1.0,1.0,3.176560358858824e-08
claude,ABT,2026-02-19,5,112.19000244140624,1,2026-02-20,2026-02-20,112.20999908447266,112.19,111.45,112.93,110.89,113.49,110.45,113.93,1.0,1.0,1.0,3.176560358858824e-08
claude,ABT,2026-02-19,1,112.19000244140624,20,2026-03-11,2026-03-11,110.25,113.45,109.8,117.1,106.5,120.4,104.2,122.7,1.0,1.0,1.0,0.0008424473341868886
claude,ABT,2026-02-19,2,112.19000244140624,20,2026-03-11,2026-03-11,110.25,113.45,110.85,116.05,108.75,118.15,107.25,119.65,0.0,1.0,1.0,0.0008424473341868886
claude,ABT,2026-02-19,3,112.19000244140624,20,2026-03-11,2026-03-11,110.25,113.45,110.8,116.1,108.5,118.4,106.2,120.7,0.0,1.0,1.0,0.0008424473341868886
claude,ABT,2026-02-19,4,112.19000244140624,20,2026-03-11,2026-03-11,110.25,113.45,110.85,116.05,108.75,118.15,107.2,119.7,0.0,1.0,1.0,0.0008424473341868886
claude,ABT,2026-02-19,5,112.19000244140624,20,2026-03-11,2026-03-11,110.25,113.45,110.82,116.08,108.19,118.71,106.57,120.33,0.0,1.0,1.0,0.0008424473341868886
claude,ABT,2026-02-20,1,112.20999908447266,20,2026-03-12,2026-03-12,108.13999938964844,113.45,110.8,116.1,108.5,118.4,106.7,120.2,0.0,0.0,1.0,0.0024111066253580133
claude,ABT,2026-02-20,2,112.20999908447266,20,2026-03-12,2026-03-12,108.13999938964844,113.45,110.8,116.1,108.5,118.4,106.2,120.7,0.0,0.0,1.0,0.0024111066253580133
claude,ABT,2026-02-20,3,112.20999908447266,20,2026-03-12,2026-03-12,108.13999938964844,113.45,110.8,116.1,108.5,118.4,106.2,120.7,0.0,0.0,1.0,0.0024111066253580133
claude,ABT,2026-02-20,4,112.20999908447266,20,2026-03-12,2026-03-12,108.13999938964844,113.45,110.8,116.1,108.5,118.4,106.2,120.7,0.0,0.0,1.0,0.0024111066253580133
claude,ABT,2026-02-20,5,112.20999908447266,20,2026-03-12,2026-03-12,108.13999938964844,113.45,111.2,115.7,109.5,117.4,108.2,118.7,0.0,0.0,0.0,0.0024111066253580133
claude,ABT,2026-02-23,1,115.29000091552734,18,2026-03-13,2026-03-13,108.02999877929688,115.29,112.85,117.73,110.41,120.17,108.76,121.82,0.0,0.0,0.0,0.004516319367419394
claude,ABT,2026-02-23,2,115.29000091552734,18,2026-03-13,2026-03-13,108.02999877929688,115.29,112.85,117.73,110.41,120.17,108.76,121.82,0.0,0.0,0.0,0.004516319367419394
claude,ABT,2026-02-23,3,115.29000091552734,18,2026-03-13,2026-03-13,108.02999877929688,115.29,112.84,117.74,110.39,120.19,108.76,121.82,0.0,0.0,0.0,0.004516319367419394
claude,ABT,2026-02-23,4,115.29000091552734,18,2026-03-13,2026-03-13,108.02999877929688,115.29,112.5,118.08,109.71,120.87,107.45,123.13,0.0,0.0,1.0,0.004516319367419394
claude,ABT,2026-02-23,5,115.29000091552734,18,2026-03-13,2026-03-13,108.02999877929688,115.29,112.85,117.73,110.41,120.17,108.76,121.82,0.0,0.0,0.0,0.004516319367419394
claude,ABT,2026-02-23,1,115.29000091552734,3,2026-02-26,2026-02-26,116.26000213623048,115.5,113.85,117.15,112.2,118.8,111.35,119.65,1.0,1.0,1.0,4.273355003880224e-05
claude,ABT,2026-02-23,2,115.29000091552734,3,2026-02-26,2026-02-26,116.26000213623048,115.5,113.8,117.2,112.5,118.5,111.7,119.3,1.0,1.0,1.0,4.273355003880224e-05
claude,ABT,2026-02-23,3,115.29000091552734,3,2026-02-26,2026-02-26,116.26000213623048,115.5,114.2,116.8,113.1,117.9,112.3,118.7,1.0,1.0,1.0,4.273355003880224e-05
claude,ABT,2026-02-23,4,115.29000091552734,3,2026-02-26,2026-02-26,116.26000213623048,115.5,114.2,116.8,113.1,117.9,112.3,118.7,1.0,1.0,1.0,4.273355003880224e-05
claude,ABT,2026-02-23,5,115.29000091552734,3,2026-02-26,2026-02-26,116.26000213623048,115.29,113.5,117.08,112.2,118.38,111.15,119.43,1.0,1.0,1.0,6.961209885059992e-05
claude,ABT,2026-02-24,1,114.58000183105467,20,2026-03-16,2026-03-16,109.9499969482422,115.2,112.5,117.9,109.8,120.6,107.5,122.9,0.0,1.0,1.0,0.0022799675633709523
claude,ABT,2026-02-24,2,114.58000183105467,20,2026-03-16,2026-03-16,109.9499969482422,115.2,112.5,117.9,110.2,120.15,108.75,121.65,0.0,0.0,1.0,0.0022799675633709523
claude,ABT,2026-02-24,3,114.58000183105467,20,2026-03-16,2026-03-16,109.9499969482422,115.2,112.8,117.6,110.4,120.0,108.6,121.8,0.0,0.0,1.0,0.0022799675633709523
claude,ABT,2026-02-24,4,114.58000183105467,20,2026-03-16,2026-03-16,109.9499969482422,115.25,112.5,118.0,110.0,120.5,108.5,122.0,0.0,0.0,1.0,0.0023236022912534395
claude,ABT,2026-02-24,5,114.58000183105467,20,2026-03-16,2026-03-16,109.9499969482422,115.75,112.5,119.0,109.25,122.25,107.0,124.5,0.0,1.0,1.0,0.0027826975193211085
claude,ABT,2026-02-24,1,114.58000183105467,2,2026-02-26,2026-02-26,116.26000213623048,114.58,112.87,116.29,111.16,118.0,110.0,119.16,1.0,1.0,1.0,0.00020881371247579597
claude,ABT,2026-02-24,2,114.58000183105467,2,2026-02-26,2026-02-26,116.26000213623048,114.58,113.29,115.87,112.35,116.81,111.69,117.47,0.0,1.0,1.0,0.00020881371247579597
claude,ABT,2026-02-24,3,114.58000183105467,2,2026-02-26,2026-02-26,116.26000213623048,114.58,113.01,116.15,111.44,117.72,110.17,119.0,0.0,1.0,1.0,0.00020881371247579597
claude,ABT,2026-02-24,4,114.58000183105467,2,2026-02-26,2026-02-26,116.26000213623048,114.58,113.29,115.87,112.35,116.81,111.69,117.47,0.0,1.0,1.0,0.00020881371247579597
claude,ABT,2026-02-24,5,114.58000183105467,2,2026-02-26,2026-02-26,116.26000213623048,114.58,113.2,115.96,111.95,117.21,110.98,118.18,0.0,1.0,1.0,0.00020881371247579597
claude,ABT,2026-02-25,1,114.76000213623048,7,2026-03-04,2026-03-04,113.0999984741211,115.2,112.8,117.6,110.4,119.9,108.7,121.8,1.0,1.0,1.0,0.0003447577378991535
claude,ABT,2026-02-25,2,114.76000213623048,7,2026-03-04,2026-03-04,113.0999984741211,115.2,113.5,116.9,112.2,118.1,111.3,119.4,0.0,1.0,1.0,0.0003447577378991535
claude,ABT,2026-02-25,3,114.76000213623048,7,2026-03-04,2026-03-04,113.0999984741211,115.2,112.8,117.6,110.4,119.12,109.08,121.32,1.0,1.0,1.0,0.0003447577378991535
claude,ABT,2026-02-25,4,114.76000213623048,7,2026-03-04,2026-03-04,113.0999984741211,115.2,113.5,116.9,112.2,118.1,111.3,119.5,0.0,1.0,1.0,0.0003447577378991535
claude,ABT,2026-02-25,5,114.76000213623048,7,2026-03-04,2026-03-04,113.0999984741211,115.2,112.5,117.9,110.25,119.75,108.5,121.85,1.0,1.0,1.0,0.0003447577378991535
claude,ABT,2026-02-26,1,116.26000213623048,6,2026-03-04,2026-03-04,113.0999984741211,116.5,114.8,118.2,113.5,119.5,112.7,120.3,0.0,0.0,1.0,0.0009037181940272308
claude,ABT,2026-02-26,2,116.26000213623048,6,2026-03-04,2026-03-04,113.0999984741211,116.5,114.8,118.2,113.5,119.5,112.7,120.3,0.0,0.0,1.0,0.0009037181940272308
claude,ABT,2026-02-26,3,116.26000213623048,6,2026-03-04,2026-03-04,113.0999984741211,116.5,114.8,118.2,113.5,119.5,112.7,120.3,0.0,0.0,1.0,0.0009037181940272308
claude,ABT,2026-02-26,4,116.26000213623048,6,2026-03-04,2026-03-04,113.0999984741211,116.26,114.2,118.32,112.85,119.67,111.78,120.74,0.0,1.0,1.0,0.0007806374579116341
claude,ABT,2026-02-26,5,116.26000213623048,6,2026-03-04,2026-03-04,113.0999984741211,116.75,114.8,118.7,113.2,120.3,112.1,121.4,0.0,0.0,1.0,0.0010415038840613008
claude,ABT,2026-02-26,1,116.26000213623048,7,2026-03-05,2026-03-05,111.04000091552734,116.85,114.5,119.2,112.8,121.0,111.5,122.5,0.0,0.0,0.0,0.002737746387194309
claude,ABT,2026-02-26,2,116.26000213623048,7,2026-03-05,2026-03-05,111.04000091552734,116.85,114.75,118.95,113.2,120.5,112.1,121.6,0.0,0.0,0.0,0.002737746387194309
claude,ABT,2026-02-26,3,116.26000213623048,7,2026-03-05,2026-03-05,111.04000091552734,116.5,114.8,118.2,113.5,119.5,112.7,120.3,0.0,0.0,0.0,0.002417832585744194
claude,ABT,2026-02-26,4,116.26000213623048,7,2026-03-05,2026-03-05,111.04000091552734,116.85,114.75,118.95,113.25,120.45,112.15,121.55,0.0,0.0,0.0,0.002737746387194309
claude,ABT,2026-02-26,5,116.26000213623048,7,2026-03-05,2026-03-05,111.04000091552734,116.85,114.5,119.2,112.8,121.0,111.5,122.5,0.0,0.0,0.0,0.002737746387194309
claude,ABT,2026-02-27,1,116.3499984741211,21,2026-03-20,2026-03-20,105.45999908447266,117.5,114.2,120.8,111.5,123.5,109.2,125.8,0.0,0.0,0.0,0.013033993901029843
claude,ABT,2026-02-27,2,116.3499984741211,21,2026-03-20,2026-03-20,105.45999908447266,117.2,114.5,119.9,112.8,121.6,111.4,123.0,0.0,0.0,0.0,0.012392551577624472
claude,ABT,2026-02-27,3,116.3499984741211,21,2026-03-20,2026-03-20,105.45999908447266,117.5,114.8,120.2,112.5,122.5,110.8,124.2,0.0,0.0,0.0,0.013033993901029843
claude,ABT,2026-02-27,4,116.3499984741211,21,2026-03-20,2026-03-20,105.45999908447266,116.35,113.5,119.2,110.8,121.9,108.5,124.2,0.0,0.0,0.0,0.010663022020553565
claude,ABT,2026-02-27,5,116.3499984741211,21,2026-03-20,2026-03-20,105.45999908447266,117.5,114.8,120.2,112.5,122.5,110.75,124.25,0.0,0.0,0.0,0.013033993901029843
claude,ABT,2026-02-27,1,116.3499984741211,6,2026-03-05,2026-03-05,111.04000091552734,116.35,114.5,118.2,113.1,119.6,111.95,120.75,0.0,0.0,0.0,0.002286809454208025
claude,ABT,2026-02-27,2,116.3499984741211,6,2026-03-05,2026-03-05,111.04000091552734,116.85,114.8,118.9,113.2,120.5,112.1,121.6,0.0,0.0,0.0,0.002737746387194309
claude,ABT,2026-02-27,3,116.3499984741211,6,2026-03-05,2026-03-05,111.04000091552734,116.85,114.2,119.5,112.4,121.3,111.2,122.5,0.0,0.0,0.0,0.002737746387194309
claude,ABT,2026-02-27,4,116.3499984741211,6,2026-03-05,2026-03-05,111.04000091552734,116.35,114.5,118.2,112.8,119.9,111.4,121.3,0.0,0.0,0.0,0.002286809454208025
claude,ABT,2026-02-27,5,116.3499984741211,6,2026-03-05,2026-03-05,111.04000091552734,116.35,114.5,118.2,113.2,119.5,112.1,120.6,0.0,0.0,0.0,0.002286809454208025
claude,ABT,2026-03-02,1,114.12000274658205,22,2026-03-24,2026-03-24,104.05999755859376,114.12,110.85,117.39,107.12,121.12,104.5,123.74,0.0,0.0,0.0,0.009346059670800395
claude,ABT,2026-03-02,2,114.12000274658205,22,2026-03-24,2026-03-24,104.05999755859376,114.85,111.2,118.5,108.75,121.0,106.5,123.2,0.0,0.0,0.0,0.010751658537722569
claude,ABT,2026-03-02,3,114.12000274658205,22,2026-03-24,2026-03-24,104.05999755859376,114.5,110.25,118.75,107.5,121.5,105.0,124.0,0.0,0.0,0.0,0.010065458850663333
claude,ABT,2026-03-02,4,114.12000274658205,22,2026-03-24,2026-03-24,104.05999755859376,114.5,111.8,117.2,109.5,119.5,107.8,121.2,0.0,0.0,0.0,0.010065458850663333
claude,ABT,2026-03-02,5,114.12000274658205,22,2026-03-24,2026-03-24,104.05999755859376,114.5,111.8,117.2,109.5,119.5,107.8,121.2,0.0,0.0,0.0,0.010065458850663333
claude,ACN,2026-02-18,1,223.6100006103516,1,2026-02-19,2026-02-19,214.9499969482422,224.15,221.89,226.41,220.45,227.85,219.23,229.07,0.0,0.0,0.0,0.0018318970202683596
claude,ACN,2026-02-18,2,223.6100006103516,1,2026-02-19,2026-02-19,214.9499969482422,223.61,221.84,225.38,220.33,226.89,219.15,228.07,0.0,0.0,0.0,0.0016231595209899963
claude,ACN,2026-02-18,3,223.6100006103516,1,2026-02-19,2026-02-19,214.9499969482422,223.61,221.89,225.33,220.17,227.05,219.31,227.91,0.0,0.0,0.0,0.0016231595209899963
claude,ACN,2026-02-18,4,223.6100006103516,1,2026-02-19,2026-02-19,214.9499969482422,223.61,221.84,225.38,220.32,226.9,219.05,228.17,0.0,0.0,0.0,0.0016231595209899963
claude,ACN,2026-02-18,5,223.6100006103516,1,2026-02-19,2026-02-19,214.9499969482422,223.61,221.85,225.37,220.36,226.86,219.12,228.1,0.0,0.0,0.0,0.0016231595209899963
claude,ACN,2026-02-19,1,214.9499969482422,1,2026-02-20,2026-02-20,215.3500061035156,214.95,212.8,217.1,210.5,219.4,208.7,221.2,1.0,1.0,1.0,3.4501935533032457e-06
claude,ACN,2026-02-19,2,214.9499969482422,1,2026-02-20,2026-02-20,215.3500061035156,214.95,212.8,217.1,211.2,218.7,210.0,219.9,1.0,1.0,1.0,3.4501935533032457e-06
claude,ACN,2026-02-19,3,214.9499969482422,1,2026-02-20,2026-02-20,215.3500061035156,214.95,212.5,217.4,210.75,219.15,209.5,220.4,1.0,1.0,1.0,3.4501935533032457e-06
claude,ACN,2026-02-19,4,214.9499969482422,1,2026-02-20,2026-02-20,215.3500061035156,214.95,212.8,217.1,210.5,219.4,209.2,220.7,1.0,1.0,1.0,3.4501935533032457e-06
claude,ACN,2026-02-19,5,214.9499969482422,1,2026-02-20,2026-02-20,215.3500061035156,214.95,212.8,217.1,210.5,219.4,208.9,221.0,1.0,1.0,1.0,3.4501935533032457e-06
claude,ACN,2026-02-19,1,214.9499969482422,20,2026-03-11,2026-03-11,201.47999572753903,216.5,210.25,222.75,205.8,227.2,202.45,230.55,0.0,0.0,0.0,0.005557458732140107
claude,ACN,2026-02-19,2,214.9499969482422,20,2026-03-11,2026-03-11,201.47999572753903,217.5,210.25,224.75,205.5,229.5,202.75,232.25,0.0,0.0,0.0,0.00632210041006239
claude,ACN,2026-02-19,3,214.9499969482422,20,2026-03-11,2026-03-11,201.47999572753903,217.5,210.0,225.0,205.0,230.0,200.0,235.0,0.0,0.0,1.0,0.00632210041006239
claude,ACN,2026-02-19,4,214.9499969482422,20,2026-03-11,2026-03-11,201.47999572753903,218.5,210.25,226.75,203.8,233.2,199.15,237.85,0.0,0.0,1.0,0.007136010223772438
claude,ACN,2026-02-19,5,214.9499969482422,20,2026-03-11,2026-03-11,201.47999572753903,217.5,209.8,225.2,202.15,232.85,197.45,237.55,0.0,0.0,1.0,0.00632210041006239
claude,ACN,2026-02-20,1,215.3500061035156,20,2026-03-12,2026-03-12,196.0500030517578,218.75,210.5,227.0,205.25,232.25,201.75,235.75,0.0,0.0,0.0,0.013406576504374358
claude,ACN,2026-02-20,2,215.3500061035156,20,2026-03-12,2026-03-12,196.0500030517578,218.5,210.25,226.75,205.1,231.9,201.45,235.55,0.0,0.0,0.0,0.013112903519211353
claude,ACN,2026-02-20,3,215.3500061035156,20,2026-03-12,2026-03-12,196.0500030517578,218.5,212.8,224.2,208.4,228.6,205.7,231.3,0.0,0.0,0.0,0.013112903519211353
claude,ACN,2026-02-20,4,215.3500061035156,20,2026-03-12,2026-03-12,196.0500030517578,218.5,210.25,226.75,202.85,234.15,197.45,239.55,0.0,0.0,0.0,0.013112903519211353
claude,ACN,2026-02-20,5,215.3500061035156,20,2026-03-12,2026-03-12,196.0500030517578,217.5,210.0,225.0,205.0,230.0,200.0,235.0,0.0,0.0,0.0,0.011970733508222963
claude,ACN,2026-02-23,1,201.17999267578125,18,2026-03-13,2026-03-13,196.6499938964844,203.45,198.2,208.7,194.85,212.05,192.5,214.4,0.0,1.0,1.0,0.0011957234059046975
claude,ACN,2026-02-23,2,201.17999267578125,18,2026-03-13,2026-03-13,196.6499938964844,202.5,198.25,206.75,194.5,210.5,191.75,213.25,0.0,1.0,1.0,0.0008849622877976742
claude,ACN,2026-02-23,3,201.17999267578125,18,2026-03-13,2026-03-13,196.6499938964844,202.5,197.5,207.5,193.0,212.0,189.5,215.5,0.0,1.0,1.0,0.0008849622877976742
claude,ACN,2026-02-23,4,201.17999267578125,18,2026-03-13,2026-03-13,196.6499938964844,202.5,197.2,207.8,192.5,212.5,189.0,216.0,0.0,1.0,1.0,0.0008849622877976742
claude,ACN,2026-02-23,5,201.17999267578125,18,2026-03-13,2026-03-13,196.6499938964844,202.5,198.25,206.75,195.5,209.5,193.75,211.25,0.0,1.0,1.0,0.0008849622877976742
claude,ACN,2026-02-23,1,201.17999267578125,3,2026-02-26,2026-02-26,207.3800048828125,201.5,198.75,204.25,196.5,206.5,194.75,208.25,0.0,0.0,1.0,0.0008039362518201077
claude,ACN,2026-02-23,2,201.17999267578125,3,2026-02-26,2026-02-26,207.3800048828125,201.5,199.8,203.2,198.5,204.5,197.0,206.0,0.0,0.0,0.0,0.0008039362518201077
claude,ACN,2026-02-23,3,201.17999267578125,3,2026-02-26,2026-02-26,207.3800048828125,201.18,198.5,203.86,196.15,206.21,194.32,208.04,0.0,0.0,1.0,0.0008938204819445163
claude,ACN,2026-02-23,4,201.17999267578125,3,2026-02-26,2026-02-26,207.3800048828125,201.5,198.75,204.25,196.5,206.5,194.75,208.25,0.0,0.0,1.0,0.0008039362518201077
claude,ACN,2026-02-23,5,201.17999267578125,3,2026-02-26,2026-02-26,207.3800048828125,201.5,198.25,204.75,195.5,207.5,193.75,209.25,0.0,1.0,1.0,0.0008039362518201077
claude,ACN,2026-02-24,1,196.72999572753903,20,2026-03-16,2026-03-16,199.30999755859372,198.45,194.2,202.7,190.85,206.05,188.5,208.4,1.0,1.0,1.0,1.861813902955993e-05
claude,ACN,2026-02-24,2,196.72999572753903,20,2026-03-16,2026-03-16,199.30999755859372,198.5,194.25,202.75,190.5,206.5,187.75,209.25,1.0,1.0,1.0,1.651616649014065e-05
claude,ACN,2026-02-24,3,196.72999572753903,20,2026-03-16,2026-03-16,199.30999755859372,199.85,192.4,207.3,186.15,213.55,182.25,217.45,1.0,1.0,1.0,7.340629065428669e-06
claude,ACN,2026-02-24,4,196.72999572753903,20,2026-03-16,2026-03-16,199.30999755859372,198.5,194.25,202.75,190.5,206.5,187.75,209.25,1.0,1.0,1.0,1.651616649014065e-05
claude,ACN,2026-02-24,5,196.72999572753903,20,2026-03-16,2026-03-16,199.30999755859372,198.5,194.25,202.75,190.5,206.5,187.75,209.25,1.0,1.0,1.0,1.651616649014065e-05
claude,ACN,2026-02-24,1,196.72999572753903,2,2026-02-26,2026-02-26,207.3800048828125,196.73,194.25,199.21,192.15,201.31,190.58,202.88,0.0,0.0,0.0,0.0026373383686663842
claude,ACN,2026-02-24,2,196.72999572753903,2,2026-02-26,2026-02-26,207.3800048828125,196.73,194.25,199.21,192.5,200.96,191.25,202.21,0.0,0.0,0.0,0.0026373383686663842
claude,ACN,2026-02-24,3,196.72999572753903,2,2026-02-26,2026-02-26,207.3800048828125,196.73,194.27,199.19,192.35,201.11,191.08,202.38,0.0,0.0,0.0,0.0026373383686663842
claude,ACN,2026-02-24,4,196.72999572753903,2,2026-02-26,2026-02-26,207.3800048828125,196.73,194.77,198.69,192.81,200.65,191.33,202.13,0.0,0.0,0.0,0.0026373383686663842
claude,ACN,2026-02-24,5,196.72999572753903,2,2026-02-26,2026-02-26,207.3800048828125,196.73,194.5,198.96,192.8,200.66,191.6,201.86,0.0,0.0,0.0,0.0026373383686663842
claude,ACN,2026-02-25,1,191.5,7,2026-03-04,2026-03-04,210.0,192.75,188.5,197.0,185.25,200.25,182.75,202.75,0.0,0.0,0.0,0.006747448979591837
claude,ACN,2026-02-25,2,191.5,7,2026-03-04,2026-03-04,210.0,192.75,189.5,196.0,186.25,199.25,183.75,201.75,0.0,0.0,0.0,0.006747448979591837
claude,ACN,2026-02-25,3,191.5,7,2026-03-04,2026-03-04,210.0,192.75,189.5,196.0,186.25,199.25,183.75,201.75,0.0,0.0,0.0,0.006747448979591837
claude,ACN,2026-02-25,4,191.5,7,2026-03-04,2026-03-04,210.0,192.75,188.5,197.0,185.25,200.25,182.5,203.0,0.0,0.0,0.0,0.006747448979591837
claude,ACN,2026-02-25,5,191.5,7,2026-03-04,2026-03-04,210.0,192.75,188.5,197.0,185.25,200.25,182.75,202.75,0.0,0.0,0.0,0.006747448979591837
claude,ACN,2026-02-26,1,207.3800048828125,6,2026-03-04,2026-03-04,210.0,208.5,204.2,212.8,200.85,216.15,198.45,218.55,1.0,1.0,1.0,5.10204081632653e-05
claude,ACN,2026-02-26,2,207.3800048828125,6,2026-03-04,2026-03-04,210.0,207.38,203.25,211.51,199.12,215.64,196.06,218.7,1.0,1.0,1.0,0.0001556553287981865
claude,ACN,2026-02-26,3,207.3800048828125,6,2026-03-04,2026-03-04,210.0,207.85,203.45,212.25,199.8,215.9,197.2,218.5,1.0,1.0,1.0,0.00010481859410430893
claude,ACN,2026-02-26,4,207.3800048828125,6,2026-03-04,2026-03-04,210.0,207.85,204.12,211.58,201.23,214.47,199.02,216.68,1.0,1.0,1.0,0.00010481859410430893
claude,ACN,2026-02-26,5,207.3800048828125,6,2026-03-04,2026-03-04,210.0,207.38,202.15,212.61,198.02,216.74,195.46,219.3,1.0,1.0,1.0,0.0001556553287981865
claude,ACN,2026-02-26,1,207.3800048828125,7,2026-03-05,2026-03-05,214.0,208.5,205.2,211.8,202.5,214.5,200.8,216.2,0.0,1.0,1.0,0.0006605380382566163
claude,ACN,2026-02-26,2,207.3800048828125,7,2026-03-05,2026-03-05,214.0,209.15,205.2,213.1,201.85,216.45,199.4,218.9,0.0,1.0,1.0,0.0005136365621451643
claude,ACN,2026-02-26,3,207.3800048828125,7,2026-03-05,2026-03-05,214.0,208.5,204.2,212.8,200.15,216.85,197.6,219.4,0.0,1.0,1.0,0.0006605380382566163
claude,ACN,2026-02-26,4,207.3800048828125,7,2026-03-05,2026-03-05,214.0,208.5,204.2,212.8,200.85,216.15,198.5,218.5,0.0,1.0,1.0,0.0006605380382566163
claude,ACN,2026-02-26,5,207.3800048828125,7,2026-03-05,2026-03-05,214.0,209.15,205.2,213.1,201.85,216.45,199.5,218.8,0.0,1.0,1.0,0.0005136365621451643
claude,ACN,2026-02-27,1,208.72000122070312,21,2026-03-20,2026-03-20,199.9900054931641,211.5,205.2,217.8,198.9,224.1,194.6,228.4,0.0,1.0,1.0,0.003312330381499496
claude,ACN,2026-02-27,2,208.72000122070312,21,2026-03-20,2026-03-20,199.9900054931641,212.5,205.2,219.8,198.4,226.6,194.1,230.9,0.0,1.0,1.0,0.003912890128326491
claude,ACN,2026-02-27,3,208.72000122070312,21,2026-03-20,2026-03-20,199.9900054931641,212.5,205.8,219.2,198.9,226.1,194.4,230.6,0.0,1.0,1.0,0.003912890128326491
claude,ACN,2026-02-27,4,208.72000122070312,21,2026-03-20,2026-03-20,199.9900054931641,212.5,206.8,218.2,201.15,223.85,197.6,227.4,0.0,0.0,1.0,0.003912890128326491
